,N,M,Number of Threads,Number of Active Cores,Network,Layer,Total Cycles,Energy,Tiling
102,64,32,3,6,RESNET-50,conv5_2_b,38831,654324.6939460019,8
103,64,32,3,6,RESNET-50,conv5_2_c,28010,434646.35226631205,16
104,64,32,3,6,RESNET-50,conv5_3_a,20143,331532.276100162,4
105,64,32,3,6,RESNET-50,conv5_3_b,38831,654324.6939460019,8
106,64,32,3,6,RESNET-50,conv5_3_c,28010,434646.35226631205,16
107,32,32,6,6,Tiny-YOLO,conv0,335220,4891860.476311885,52
108,64,32,3,6,Tiny-YOLO,conv1,172646,2637419.290618368,26
109,64,32,3,6,Tiny-YOLO,conv2,86871,1340126.5290568322,26
110,64,32,3,6,Tiny-YOLO,conv3,45618,770846.4919342081,52
111,64,32,3,6,Tiny-YOLO,conv4,37530,486459.985933824,8
112,64,32,3,6,Tiny-YOLO,conv5,39060,635059.8128386559,32
113,32,32,6,6,Tiny-YOLO,conv6,157656,1738577.979660432,416
114,64,32,3,6,Tiny-YOLO,conv7,298616,2822191.557150864,832
115,32,32,6,6,Tiny-YOLO,conv8,8948,95417.703321756,32
116,64,32,3,6,SSD-ResNet-34,conv1,203075,3150902.48258499,20
117,64,32,3,6,SSD-ResNet-34,conv2_1_a,57442,976255.02306432,10
118,64,32,3,6,SSD-ResNet-34,conv2_1_b,57442,976255.02306432,10
119,64,32,3,6,SSD-ResNet-34,conv2_2_a,57442,976255.02306432,10
120,64,32,3,6,SSD-ResNet-34,conv2_2_b,57442,976255.02306432,10
121,64,32,3,6,SSD-ResNet-34,conv3_1_a,33062,578958.291024,10
122,64,32,3,6,SSD-ResNet-34,conv3_1_b,42472,788300.12504064,40
123,64,32,3,6,SSD-ResNet-34,conv3_2_a,42472,788300.12504064,40
124,64,32,3,6,SSD-ResNet-34,conv3_2_b,42472,788300.12504064,40
125,64,32,3,6,SSD-ResNet-34,conv3_3_a,42472,788300.12504064,40
126,64,32,3,6,SSD-ResNet-34,conv3_3_b,42472,788300.12504064,40
127,64,32,3,6,SSD-ResNet-34,conv3_4_a,42472,788300.12504064,40
128,64,32,3,6,SSD-ResNet-34,conv3_4_b,42472,788300.12504064,40
129,64,32,3,6,SSD-ResNet-34,fc6_a,84942,1576600.25008128,80
130,64,32,3,6,SSD-ResNet-34,fc6_b,86310,1470404.9120517122,32
131,64,32,3,6,SSD-ResNet-34,fc7,31421,525711.8189025599,40
132,64,32,3,6,SSD-ResNet-34,conv6_1,13687,171429.00493264,160
133,64,32,3,6,SSD-ResNet-34,conv6_2,10778,162254.040062208,16
134,64,32,3,6,SSD-ResNet-34,conv7_1,1821,21698.890086608,4
135,64,32,3,6,SSD-ResNet-34,conv7_2,2058,24719.802363252005,1
136,64,32,3,6,SSD-ResNet-34,conv8_1,421,5398.239037804,2
137,64,32,3,6,SSD-ResNet-34,conv8_2,1387,20249.703626112,4
138,64,32,3,6,SSD-ResNet-34,conv9_1,221,3145.156083328,4
139,64,32,3,6,SSD-ResNet-34,conv9_2,1150,16240.707294612002,1
140,64,32,3,6,SSD-MobileNet-v1,conv1,103617,1467052.21471707,10
141,32,32,6,6,SSD-MobileNet-v1,conv2-dw,250272,1852944.287648064,32
142,32,64,3,6,SSD-MobileNet-v1,conv3,210095,2911254.71864832,20
143,32,32,6,6,SSD-MobileNet-v1,conv4-dw,144128,1185298.613935488,64
144,64,32,3,6,SSD-MobileNet-v1,conv5,104621,1485347.1096224005,10
145,32,32,6,6,SSD-MobileNet-v1,conv6-dw,251264,1864120.119204096,128
146,64,32,3,6,SSD-MobileNet-v1,conv7,110846,1635036.45988864,400
147,32,32,6,6,SSD-MobileNet-v1,conv8-dw,75264,620139.617339136,128
148,64,32,3,6,SSD-MobileNet-v1,conv9,52741,766988.9650496,20
149,32,32,6,6,SSD-MobileNet-v1,conv10-dw,131328,978356.874496512,256
150,64,32,3,6,SSD-MobileNet-v1,conv11,56285,865134.28325248,20
151,32,32,6,6,SSD-MobileNet-v1,conv12-dw,38400,316070.88239155203,256
152,64,32,3,6,SSD-MobileNet-v1,conv13,27939,429050.80090128,20
153,32,64,3,6,SSD-MobileNet-v1,conv-fc6,94926,1782989.022124944,32
154,64,32,3,6,SSD-MobileNet-v1,conv-fc7,29406,504160.694462352,32
155,64,32,3,6,SSD-MobileNet-v1,conv14_1,10857,161646.181953536,128
156,32,32,6,6,SSD-MobileNet-v1,conv14_2,19711,316321.957250952,4
157,64,32,3,6,SSD-MobileNet-v1,conv15_1,1960,23860.843936354,8
158,64,32,3,6,SSD-MobileNet-v1,conv15_2,4755,76093.231419648,16
159,64,32,3,6,SSD-MobileNet-v1,conv16_1,709,10245.181518592,16
160,64,32,3,6,SSD-MobileNet-v1,conv16_2,4646,73897.767579648,16
161,64,32,3,6,SSD-MobileNet-v1,conv17_1,315,4322.714888528,4
162,64,32,3,6,SSD-MobileNet-v1,conv17_2,1150,16240.707294612002,1
163,64,32,3,6,GNMT,gnmt-en-fc1,128992,1827729.993078336,8
164,64,32,3,6,GNMT,gnmt-en-fc2,254624,3651053.147597952,2
165,64,32,3,6,GNMT,gnmt-en-fc3,505312,7248923.929931904,16
166,64,32,3,6,GNMT,gnmt-en-fc4,505312,7248923.929931904,16
167,64,32,3,6,GNMT,gnmt-en-fc5,505312,7248923.929931904,16
168,64,32,3,6,GNMT,gnmt-en-fc6,505312,7248923.929931904,16
169,64,32,3,6,GNMT,gnmt-en-fc7,505312,7248923.929931904,16
170,64,32,3,6,GNMT,gnmt-en-fc8,505312,7248923.929931904,16
171,64,32,3,6,YOLOv3,conv1,255021,3935215.731479424,32
172,64,32,3,6,YOLOv3,conv2,159070,2433289.588545024,16
173,64,32,3,6,YOLOv3,conv3_1_a,78748,1099087.3646940163,8
174,64,32,3,6,YOLOv3,conv3_1_b,134975,2266629.462446592,16
175,64,32,3,6,YOLOv3,conv4,80694,1439613.131649792,16
176,64,32,3,6,YOLOv3,conv5_1_a,40156,591472.314545152,16
177,64,32,3,6,YOLOv3,conv5_1_b,70205,1209304.279363584,8
178,64,32,3,6,YOLOv3,conv5_2_a,40156,591472.314545152,16
179,64,32,3,6,YOLOv3,conv5_2_b,70205,1209304.279363584,8
180,64,32,3,6,YOLOv3,conv6,57594,947021.569783296,16
181,64,32,3,6,YOLOv3,conv7_1_a,20142,314602.329557504,8
182,64,32,3,6,YOLOv3,conv7_1_b,55929,864877.460407296,16
183,64,32,3,6,YOLOv3,conv7_2_a,20142,314602.329557504,8
184,64,32,3,6,YOLOv3,conv7_2_b,55929,864877.460407296,16
185,64,32,3,6,YOLOv3,conv7_3_a,20142,314602.329557504,8
186,64,32,3,6,YOLOv3,conv7_3_b,55929,864877.460407296,16
187,64,32,3,6,YOLOv3,conv7_4_a,20142,314602.329557504,8
188,64,32,3,6,YOLOv3,conv7_4_b,55929,864877.460407296,16
189,64,32,3,6,YOLOv3,conv7_5_a,20142,314602.329557504,8
190,64,32,3,6,YOLOv3,conv7_5_b,55929,864877.460407296,16
191,64,32,3,6,YOLOv3,conv7_6_a,20142,314602.329557504,8
192,64,32,3,6,YOLOv3,conv7_6_b,55929,864877.460407296,16
193,64,32,3,6,YOLOv3,conv7_7_a,20142,314602.329557504,8
194,64,32,3,6,YOLOv3,conv7_7_b,55929,864877.460407296,16
195,64,32,3,6,YOLOv3,conv7_8_a,20142,314602.329557504,8
196,64,32,3,6,YOLOv3,conv7_8_b,55929,864877.460407296,16
197,64,32,3,6,YOLOv3,conv8,59920,1123684.4122152962,256
198,64,32,3,6,YOLOv3,conv9_1_a,17937,193444.739145728,8
199,32,64,3,6,YOLOv3,conv9_1_b,59416,898499.558449152,64
200,64,32,3,6,YOLOv3,conv9_2_a,17937,193444.739145728,8
201,32,64,3,6,YOLOv3,conv9_2_b,59416,898499.558449152,64
202,64,32,3,6,YOLOv3,conv9_3_a,17937,193444.739145728,8
203,32,64,3,6,YOLOv3,conv9_3_b,59416,898499.558449152,64
204,64,32,3,6,YOLOv3,conv9_4_a,17937,193444.739145728,8
205,32,64,3,6,YOLOv3,conv9_4_b,59416,898499.558449152,64
206,64,32,3,6,YOLOv3,conv9_5_a,17937,193444.739145728,8
207,32,64,3,6,YOLOv3,conv9_5_b,59416,898499.558449152,64
208,64,32,3,6,YOLOv3,conv9_6_a,17937,193444.739145728,8
209,32,64,3,6,YOLOv3,conv9_6_b,59416,898499.558449152,64
210,64,32,3,6,YOLOv3,conv9_7_a,17937,193444.739145728,8
211,32,64,3,6,YOLOv3,conv9_7_b,59416,898499.558449152,64
212,64,32,3,6,YOLOv3,conv9_8_a,17937,193444.739145728,8
213,32,64,3,6,YOLOv3,conv9_8_b,59416,898499.558449152,64
214,64,32,3,6,YOLOv3,conv10,80464,1409752.9500080638,16
215,64,32,3,6,YOLOv3,conv11_1_a,12716,208850.90667225604,16
216,64,32,3,6,YOLOv3,conv11_1_b,79022,1388371.935577344,16
217,64,32,3,6,YOLOv3,conv11_2_a,12716,208850.90667225604,16
218,64,32,3,6,YOLOv3,conv11_2_b,79022,1388371.935577344,16
219,64,32,3,6,YOLOv3,conv11_3_a,12716,208850.90667225604,16
220,64,32,3,6,YOLOv3,conv11_3_b,79022,1388371.935577344,16
221,64,32,3,6,YOLOv3,conv11_4_a,12716,208850.90667225604,16
222,64,32,3,6,YOLOv3,conv11_4_b,79022,1388371.935577344,16
223,64,32,3,6,MobileNet-v1,conv1,51032,784426.4255052061,8
224,32,32,6,6,MobileNet-v1,conv2-dw,123456,915053.717408064,32
225,32,64,3,6,MobileNet-v1,conv3,103507,1434373.837633536,28
226,32,32,6,6,MobileNet-v1,conv4-dw,71232,586174.4735758081,64
227,64,32,3,6,MobileNet-v1,conv5,51327,728723.913133376,7
228,32,32,6,6,MobileNet-v1,conv6-dw,124160,923100.249559296,128
229,64,32,3,6,MobileNet-v1,conv7,54441,802154.0039787521,14
230,32,32,6,6,MobileNet-v1,conv8-dw,37888,312487.40649753605,128
231,64,32,3,6,MobileNet-v1,conv9,26094,379563.447420608,28
232,32,32,6,6,MobileNet-v1,conv10-dw,66304,494483.027814912,256
233,64,32,3,6,MobileNet-v1,conv11,28082,431232.909951808,28
234,32,32,6,6,MobileNet-v1,conv12-dw,19456,160680.12726835202,256
235,64,32,3,6,MobileNet-v1,conv13,14688,224784.032069928,28
236,32,32,6,6,MobileNet-v1,conv14-dw,34304,257522.546678784,512
237,64,32,3,6,MobileNet-v1,conv15,17392,286697.070518856,56
238,32,32,6,6,MobileNet-v1,conv16-dw,34304,257522.546678784,512
239,64,32,3,6,MobileNet-v1,conv17,17392,286697.070518856,56
240,32,32,6,6,MobileNet-v1,conv18-dw,34304,257522.546678784,512
241,64,32,3,6,MobileNet-v1,conv19,17392,286697.070518856,56
242,32,32,6,6,MobileNet-v1,conv20-dw,34304,257522.546678784,512
243,64,32,3,6,MobileNet-v1,conv21,17392,286697.070518856,56
244,32,32,6,6,MobileNet-v1,conv22-dw,34304,257522.546678784,512
245,64,32,3,6,MobileNet-v1,conv23,17392,286697.070518856,56
246,32,32,6,6,MobileNet-v1,conv24-dw,14336,114986.599640064,512
247,64,32,3,6,MobileNet-v1,conv25,14192,220094.7891149161,8
248,32,32,6,6,MobileNet-v1,conv26-dw,25600,188666.447136768,1024
249,64,32,3,6,MobileNet-v1,conv27,22392,358754.08141933207,16
250,64,32,3,6,MobileNet-v1,fc29,1617,22768.747556684,16
251,64,32,3,6,AlexNet,conv1,38530,618409.7391553379,21
252,64,32,3,6,AlexNet,pool1,20020,277066.804224384,27
253,64,32,3,6,AlexNet,conv2,79527,836366.4343171199,8
254,64,32,3,6,AlexNet,pool2,26359,325697.985558516,4
255,64,32,3,6,AlexNet,conv3,35925,453453.568022784,52
256,64,32,3,6,AlexNet,conv4,48093,627620.0027381761,78
257,64,32,3,6,AlexNet,conv5,35347,446733.263516412,78
