,N,M,Number of Threads,Number of Active Cores,Network,Layer,Total Cycles,Energy,Tiling
29,64,32,1,2,GoogleNet,inception_4c_3x3,33580,230926.183069696,8
30,32,32,2,2,GoogleNet,inception_4c_5x5_reduce,6717,39758.280400064,16
31,64,32,1,2,GoogleNet,inception_4c_5x5,10470,41152.991810880005,2
32,32,32,2,2,GoogleNet,inception_4c_pool_proj,10436,59174.469231104,16
33,32,32,2,2,GoogleNet,inception_4d_1x1,16965,89763.35070707201,16
34,64,32,1,2,GoogleNet,inception_4d_3x3_reduce,21602,124580.68098048,160
35,64,32,1,2,GoogleNet,inception_4d_3x3,42789,283317.127686144,9
36,32,32,2,2,GoogleNet,inception_4d_5x5_reduce,7461,43641.518166272,16
37,64,32,1,2,GoogleNet,inception_4d_5x5,12334,47759.86355584,2
38,32,32,2,2,GoogleNet,inception_4d_pool_proj,10436,59174.469231104,16
39,64,32,1,2,GoogleNet,inception_4e_1x1,28607,170929.535383424,4
40,64,32,1,2,GoogleNet,inception_4e_3x3_reduce,21877,128740.43905024,10
41,64,32,1,2,GoogleNet,inception_4e_3x3,51214,335869.9468032,10
42,32,32,2,2,GoogleNet,inception_4e_5x5_reduce,7624,45058.505914112,14
43,32,32,2,2,GoogleNet,inception_4e_5x5,20482,100247.14219136,4
44,32,32,2,2,GoogleNet,inception_4e_pool_proj,18986,100408.194530048,28
45,64,32,1,2,GoogleNet,inception_5a_1x1,15827,86644.739438976,104
46,64,32,1,2,GoogleNet,inception_5a_3x3_reduce,10576,57267.5929632,65
47,64,32,1,2,GoogleNet,inception_5a_3x3,26781,154196.3294192,10
48,64,32,1,2,GoogleNet,inception_5a_5x5_reduce,4211,18098.064328832003,13
49,32,32,2,2,GoogleNet,inception_5a_5x5,7393,44629.067484160005,4
50,32,32,2,2,GoogleNet,inception_5a_pool_proj,9406,54248.693615616,104
51,64,32,1,2,GoogleNet,inception_5b_1x1,22829,125814.268073344,12
52,64,32,1,2,GoogleNet,inception_5b_3x3_reduce,12326,67059.975121792,6
53,64,32,1,2,GoogleNet,inception_5b_3x3,37079,214401.405288576,9
54,64,32,1,2,GoogleNet,inception_5b_5x5_reduce,5723,23734.590669248,13
55,64,32,1,2,GoogleNet,inception_5b_5x5,9368,55843.73140624,96
56,32,32,2,2,GoogleNet,inception_5b_pool_proj,9406,54248.693615616,104
57,32,64,1,2,GoogleNet,fc,46169,239493.99830344,512
58,64,32,1,2,RESNET-50,conv1,295415,1723056.101159078,28
59,64,32,1,2,RESNET-50,conv2_1_a,80914,385410.277261312,28
60,64,32,1,2,RESNET-50,conv2_1_b,85022,552630.197789184,14
61,64,32,1,2,RESNET-50,conv2_1_c,296743,1418972.572377088,56
62,64,32,1,2,RESNET-50,conv2_2_a,108373,566258.7816099841,56
63,64,32,1,2,RESNET-50,conv2_2_b,85022,552630.197789184,14
64,64,32,1,2,RESNET-50,conv2_2_c,296743,1418972.572377088,56
65,64,32,1,2,RESNET-50,conv2_3_a,108373,566258.7816099841,56
66,64,32,1,2,RESNET-50,conv2_3_b,85022,552630.197789184,14
67,64,32,1,2,RESNET-50,conv2_3_c,296743,1418972.572377088,56
68,64,32,1,2,RESNET-50,conv3_1_a,46316,260879.618256896,12544
69,64,32,1,2,RESNET-50,conv3_1_b,61712,447961.873272832,28
70,64,32,1,2,RESNET-50,conv3_1_c,150935,758319.393386496,112
71,64,32,1,2,RESNET-50,conv3_2_a,56750,331993.142808576,224
72,64,32,1,2,RESNET-50,conv3_2_b,61712,447961.873272832,28
73,64,32,1,2,RESNET-50,conv3_2_c,150935,758319.393386496,112
74,64,32,1,2,RESNET-50,conv3_3_a,56750,331993.142808576,224
75,64,32,1,2,RESNET-50,conv3_3_b,61712,447961.873272832,28
76,64,32,1,2,RESNET-50,conv3_3_c,150935,758319.393386496,112
77,64,32,1,2,RESNET-50,conv3_4_a,56750,331993.142808576,224
78,64,32,1,2,RESNET-50,conv3_4_b,61712,447961.873272832,28
79,64,32,1,2,RESNET-50,conv3_4_c,150935,758319.393386496,112
80,64,32,1,2,RESNET-50,conv4_1_a,28284,178924.15522201598,12544
81,64,32,1,2,RESNET-50,conv4_1_b,64916,380575.612987392,8
82,64,32,1,2,RESNET-50,conv4_1_c,85720,462417.027274752,32
83,64,32,1,2,RESNET-50,conv4_2_a,47597,290143.414208512,4
84,64,32,1,2,RESNET-50,conv4_2_b,64916,380575.612987392,8
85,64,32,1,2,RESNET-50,conv4_2_c,85720,462417.027274752,32
86,64,32,1,2,RESNET-50,conv4_3_a,47597,290143.414208512,4
87,64,32,1,2,RESNET-50,conv4_3_b,64916,380575.612987392,8
88,64,32,1,2,RESNET-50,conv4_3_c,85720,462417.027274752,32
89,64,32,1,2,RESNET-50,conv4_4_a,47597,290143.414208512,4
90,64,32,1,2,RESNET-50,conv4_4_b,64916,380575.612987392,8
91,64,32,1,2,RESNET-50,conv4_4_c,85720,462417.027274752,32
92,64,32,1,2,RESNET-50,conv4_5_a,47597,290143.414208512,4
93,64,32,1,2,RESNET-50,conv4_5_b,64916,380575.612987392,8
94,64,32,1,2,RESNET-50,conv4_5_c,85720,462417.027274752,32
95,64,32,1,2,RESNET-50,conv4_6_a,47597,290143.414208512,4
96,64,32,1,2,RESNET-50,conv4_6_b,64916,380575.612987392,8
97,64,32,1,2,RESNET-50,conv4_6_c,85720,462417.027274752,32
98,64,32,1,2,RESNET-50,conv5_1_a,34646,207127.585504256,12544
99,64,32,1,2,RESNET-50,conv5_1_b,116268,805246.198857728,2048
100,64,32,1,2,RESNET-50,conv5_1_c,83866,453300.973390848,64
101,64,32,1,2,RESNET-50,conv5_2_a,60320,346719.410746368,256
102,64,32,1,2,RESNET-50,conv5_2_b,116268,805246.198857728,2048
103,64,32,1,2,RESNET-50,conv5_2_c,83866,453300.973390848,64
104,64,32,1,2,RESNET-50,conv5_3_a,60320,346719.410746368,256
105,64,32,1,2,RESNET-50,conv5_3_b,116268,805246.198857728,2048
106,64,32,1,2,RESNET-50,conv5_3_c,83866,453300.973390848,64
107,64,32,1,2,Tiny-YOLO,conv0,1003104,4950959.226128893,169
108,64,32,1,2,Tiny-YOLO,conv1,514624,2957072.5746046724,52
109,64,32,1,2,Tiny-YOLO,conv2,257766,1465905.202688384,26
110,64,32,1,2,Tiny-YOLO,conv3,131422,865598.1458767361,52
111,64,32,1,2,Tiny-YOLO,conv4,99828,695752.702158848,104
112,64,32,1,2,Tiny-YOLO,conv5,101389,674927.2278033921,32
113,32,64,1,2,Tiny-YOLO,conv6,394074,2560760.526546944,3328
114,32,32,2,2,Tiny-YOLO,conv7,783193,4289889.736411137,512
115,32,32,2,2,Tiny-YOLO,conv8,21434,102395.390095516,32
116,64,32,1,2,SSD-ResNet-34,conv1,602177,3169738.15242281,50
117,64,32,1,2,SSD-ResNet-34,conv2_1_a,171267,1117891.51355648,50
118,64,32,1,2,SSD-ResNet-34,conv2_1_b,171267,1117891.51355648,50
119,64,32,1,2,SSD-ResNet-34,conv2_2_a,171267,1117891.51355648,50
120,64,32,1,2,SSD-ResNet-34,conv2_2_b,171267,1117891.51355648,50
121,64,32,1,2,SSD-ResNet-34,conv3_1_a,96215,606979.7564204801,20
122,64,32,1,2,SSD-ResNet-34,conv3_1_b,121288,879096.89049088,40
123,64,32,1,2,SSD-ResNet-34,conv3_2_a,121288,879096.89049088,40
124,64,32,1,2,SSD-ResNet-34,conv3_2_b,121288,879096.89049088,40
125,64,32,1,2,SSD-ResNet-34,conv3_3_a,121288,879096.89049088,40
126,64,32,1,2,SSD-ResNet-34,conv3_3_b,121288,879096.89049088,40
127,64,32,1,2,SSD-ResNet-34,conv3_4_a,121288,879096.89049088,40
128,64,32,1,2,SSD-ResNet-34,conv3_4_b,121288,879096.89049088,40
129,64,32,1,2,SSD-ResNet-34,fc6_a,236517,1758193.78098176,80
130,64,32,1,2,SSD-ResNet-34,fc6_b,279811,1952723.490975744,32
131,64,32,1,2,SSD-ResNet-34,fc7,103248,620106.04806144,10
132,64,32,1,2,SSD-ResNet-34,conv6_1,30390,175888.50804736,160
133,64,32,1,2,SSD-ResNet-34,conv6_2,26901,155034.795343616,16
134,64,32,1,2,SSD-ResNet-34,conv7_1,4966,21252.814520832,8
135,64,32,1,2,SSD-ResNet-34,conv7_2,5687,24288.286753664,4
136,64,32,1,2,SSD-ResNet-34,conv8_1,1183,5191.129676416,4
137,64,32,1,2,SSD-ResNet-34,conv8_2,4103,18014.702564224,4
138,64,32,1,2,SSD-ResNet-34,conv9_1,660,2925.797626496,4
139,64,32,1,2,SSD-ResNet-34,conv9_2,3403,15295.150390144,4
140,64,32,1,2,SSD-MobileNet-v1,conv1,306927,1838865.28189389,40
141,32,32,2,2,SSD-MobileNet-v1,conv2-dw,703904,3188477.55061632,204800
142,32,64,1,2,SSD-MobileNet-v1,conv3,622501,2908514.9486489603,50
143,32,32,2,2,SSD-MobileNet-v1,conv4-dw,425984,1432734.628715136,64
144,64,32,1,2,SSD-MobileNet-v1,conv5,311571,1488034.59702784,200
145,32,32,2,2,SSD-MobileNet-v1,conv6-dw,742144,2364937.817632512,128
146,64,32,1,2,SSD-MobileNet-v1,conv7,330244,1648751.5693056,40
147,32,32,2,2,SSD-MobileNet-v1,conv8-dw,213888,719719.736124672,128
148,64,32,1,2,SSD-MobileNet-v1,conv9,157068,787637.08243968,40
149,32,32,2,2,SSD-MobileNet-v1,conv10-dw,372992,1189408.449805824,256
150,64,32,1,2,SSD-MobileNet-v1,conv11,167685,911790.46567936,40
151,32,32,2,2,SSD-MobileNet-v1,conv12-dw,107776,363435.412191744,256
152,64,32,1,2,SSD-MobileNet-v1,conv13,83660,455061.95279872,40
153,64,32,1,2,SSD-MobileNet-v1,conv-fc6,287866,2049111.349497856,64
154,64,32,1,2,SSD-MobileNet-v1,conv-fc7,88054,549637.414453248,16
155,32,32,2,2,SSD-MobileNet-v1,conv14_1,25447,162840.80858931202,128
156,64,32,1,2,SSD-MobileNet-v1,conv14_2,58684,307478.729859584,64
157,64,32,1,2,SSD-MobileNet-v1,conv15_1,5447,23370.888707328,32
158,64,32,1,2,SSD-MobileNet-v1,conv15_2,14148,67674.777072896,16
159,64,32,1,2,SSD-MobileNet-v1,conv16_1,2124,9367.747691264,16
160,64,32,1,2,SSD-MobileNet-v1,conv16_2,13640,63236.135643136,16
161,64,32,1,2,SSD-MobileNet-v1,conv17_1,902,4021.085409792,8
162,64,32,1,2,SSD-MobileNet-v1,conv17_2,3403,15295.150390144,4
163,64,32,1,2,GNMT,gnmt-en-fc1,381536,1733183.280513024,128
164,64,32,1,2,GNMT,gnmt-en-fc2,762304,3463028.6416609283,256
165,64,32,1,2,GNMT,gnmt-en-fc3,1512864,6872978.587385857,512
166,64,32,1,2,GNMT,gnmt-en-fc4,1512864,6872978.587385857,512
167,64,32,1,2,GNMT,gnmt-en-fc5,1512864,6872978.587385857,512
168,64,32,1,2,GNMT,gnmt-en-fc6,1512864,6872978.587385857,512
169,64,32,1,2,GNMT,gnmt-en-fc7,1512864,6872978.587385857,512
170,64,32,1,2,GNMT,gnmt-en-fc8,1512864,6872978.587385857,512
171,64,32,1,2,YOLOv3,conv1,759063,4585941.984290496,64
172,64,32,1,2,YOLOv3,conv2,473901,2628714.715666432,64
173,64,32,1,2,YOLOv3,conv3_1_a,234411,1111797.2958986242,16
174,32,64,1,2,YOLOv3,conv3_1_b,402188,2640516.6639554566,32
175,64,32,1,2,YOLOv3,conv4,240589,1528239.3723351045,64
176,64,32,1,2,YOLOv3,conv5_1_a,117526,581642.220568576,64
177,64,32,1,2,YOLOv3,conv5_1_b,203977,1360870.598506496,16
178,64,32,1,2,YOLOv3,conv5_2_a,117526,581642.220568576,64
179,64,32,1,2,YOLOv3,conv5_2_b,203977,1360870.598506496,16
180,64,32,1,2,YOLOv3,conv6,196288,1325977.824917504,16
181,64,32,1,2,YOLOv3,conv7_1_a,60045,320827.215904768,8
182,64,32,1,2,YOLOv3,conv7_1_b,154231,1134256.081383424,32
183,64,32,1,2,YOLOv3,conv7_2_a,60045,320827.215904768,8
184,64,32,1,2,YOLOv3,conv7_2_b,154231,1134256.081383424,32
185,64,32,1,2,YOLOv3,conv7_3_a,60045,320827.215904768,8
186,64,32,1,2,YOLOv3,conv7_3_b,154231,1134256.081383424,32
187,64,32,1,2,YOLOv3,conv7_4_a,60045,320827.215904768,8
188,64,32,1,2,YOLOv3,conv7_4_b,154231,1134256.081383424,32
189,64,32,1,2,YOLOv3,conv7_5_a,60045,320827.215904768,8
190,64,32,1,2,YOLOv3,conv7_5_b,154231,1134256.081383424,32
191,64,32,1,2,YOLOv3,conv7_6_a,60045,320827.215904768,8
192,64,32,1,2,YOLOv3,conv7_6_b,154231,1134256.081383424,32
193,64,32,1,2,YOLOv3,conv7_7_a,60045,320827.215904768,8
194,64,32,1,2,YOLOv3,conv7_7_b,154231,1134256.081383424,32
195,64,32,1,2,YOLOv3,conv7_8_a,60045,320827.215904768,8
196,64,32,1,2,YOLOv3,conv7_8_b,154231,1134256.081383424,32
197,64,32,1,2,YOLOv3,conv8,165582,1113663.041173504,16
198,64,32,1,2,YOLOv3,conv9_1_a,35148,207767.53797529603,4
199,32,32,2,2,YOLOv3,conv9_1_b,154602,1123478.6699837442,64
200,64,32,1,2,YOLOv3,conv9_2_a,35148,207767.53797529603,4
201,32,32,2,2,YOLOv3,conv9_2_b,154602,1123478.6699837442,64
202,64,32,1,2,YOLOv3,conv9_3_a,35148,207767.53797529603,4
203,32,32,2,2,YOLOv3,conv9_3_b,154602,1123478.6699837442,64
204,64,32,1,2,YOLOv3,conv9_4_a,35148,207767.53797529603,4
205,32,32,2,2,YOLOv3,conv9_4_b,154602,1123478.6699837442,64
206,64,32,1,2,YOLOv3,conv9_5_a,35148,207767.53797529603,4
207,32,32,2,2,YOLOv3,conv9_5_b,154602,1123478.6699837442,64
208,64,32,1,2,YOLOv3,conv9_6_a,35148,207767.53797529603,4
209,32,32,2,2,YOLOv3,conv9_6_b,154602,1123478.6699837442,64
210,64,32,1,2,YOLOv3,conv9_7_a,35148,207767.53797529603,4
211,32,32,2,2,YOLOv3,conv9_7_b,154602,1123478.6699837442,64
212,64,32,1,2,YOLOv3,conv9_8_a,35148,207767.53797529603,4
213,32,32,2,2,YOLOv3,conv9_8_b,154602,1123478.6699837442,64
214,64,32,1,2,YOLOv3,conv10,247546,1681119.972489216,64
215,64,32,1,2,YOLOv3,conv11_1_a,38077,220611.485302784,128
216,64,32,1,2,YOLOv3,conv11_1_b,236608,1504218.3970447362,64
217,64,32,1,2,YOLOv3,conv11_2_a,38077,220611.485302784,128
218,64,32,1,2,YOLOv3,conv11_2_b,236608,1504218.3970447362,64
219,64,32,1,2,YOLOv3,conv11_3_a,38077,220611.485302784,128
220,64,32,1,2,YOLOv3,conv11_3_b,236608,1504218.3970447362,64
221,64,32,1,2,YOLOv3,conv11_4_a,38077,220611.485302784,128
222,64,32,1,2,YOLOv3,conv11_4_b,236608,1504218.3970447362,64
223,64,32,1,2,MobileNet-v1,conv1,150528,743003.585030454,14
224,32,32,2,2,MobileNet-v1,conv2-dw,363168,1156958.172224448,32
225,32,64,1,2,MobileNet-v1,conv3,305073,1425391.2667422718,28
226,32,32,2,2,MobileNet-v1,conv4-dw,209024,703430.135423616,64
227,64,32,1,2,MobileNet-v1,conv5,152857,759058.217009152,56
228,32,32,2,2,MobileNet-v1,conv6-dw,364288,1161679.662481152,128
229,64,32,1,2,MobileNet-v1,conv7,162193,809586.769772544,28
230,32,32,2,2,MobileNet-v1,conv8-dw,105216,354128.6996574721,128
231,64,32,1,2,MobileNet-v1,conv9,77711,389382.074748928,112
232,32,32,2,2,MobileNet-v1,conv10-dw,183552,585901.792587264,256
233,64,32,1,2,MobileNet-v1,conv11,83660,453902.295334912,448
234,32,32,2,2,MobileNet-v1,conv12-dw,53504,179701.10413670403,256
235,64,32,1,2,MobileNet-v1,conv13,43982,236319.70266521603,16
236,32,32,2,2,MobileNet-v1,conv14-dw,93696,298693.799820288,512
237,64,32,1,2,MobileNet-v1,conv15,52082,310085.899026432,8
238,32,32,2,2,MobileNet-v1,conv16-dw,93696,298693.799820288,512
239,64,32,1,2,MobileNet-v1,conv17,52082,310085.899026432,8
240,32,32,2,2,MobileNet-v1,conv18-dw,93696,298693.799820288,512
241,64,32,1,2,MobileNet-v1,conv19,52082,310085.899026432,8
242,32,32,2,2,MobileNet-v1,conv20-dw,93696,298693.799820288,512
243,64,32,1,2,MobileNet-v1,conv21,52082,310085.899026432,8
244,32,32,2,2,MobileNet-v1,conv22-dw,93696,298693.799820288,512
245,64,32,1,2,MobileNet-v1,conv23,52082,310085.899026432,8
246,32,32,2,2,MobileNet-v1,conv24-dw,31744,105622.534775808,512
247,64,32,1,2,MobileNet-v1,conv25,42494,229206.081209344,4
248,32,32,2,2,MobileNet-v1,conv26-dw,56320,177448.635979776,1024
249,64,32,1,2,MobileNet-v1,conv27,67047,377135.409266688,16
250,64,32,1,2,MobileNet-v1,fc29,4723,21195.455225800004,16
251,64,32,1,2,AlexNet,conv1,115586,686883.3548501581,21
252,64,32,1,2,AlexNet,pool1,44524,295850.751372864,21
253,64,32,1,2,AlexNet,conv2,237513,1099654.93597728,8
254,64,32,1,2,AlexNet,pool2,61788,409059.60356403206,8
255,64,32,1,2,AlexNet,conv3,80812,511261.314809088,12
256,64,32,1,2,AlexNet,conv4,118889,714331.6229176321,36
257,64,32,1,2,AlexNet,conv5,82385,482088.51832908805,24
